filepath,class,infraclass,filename,set
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802100610.png,blackspot,blackspot_small,IMG20250802100610.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802100637.png,healthy,healthy_yellowish,IMG20250802100637.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802100642.png,blackspot,blackspot_small,IMG20250802100642.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802100702.png,blackspot,blackspot_small,IMG20250802100702.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802100705.png,healthy,healthy_green,IMG20250802100705.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802100709.png,blackspot,blackspot_small,IMG20250802100709.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802100728.png,healthy,healthy_yellowish,IMG20250802100728.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802100740.png,healthy,healthy_yellowish,IMG20250802100740.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802100747.png,healthy,healthy_green,IMG20250802100747.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802100808.png,healthy,healthy_yellowish,IMG20250802100808.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802100826.png,healthy,healthy_yellowish,IMG20250802100826.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802100859.png,melanose,melanose_medium,IMG20250802100859.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802100910.png,melanose,melanose_small,IMG20250802100910.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802100932.png,melanose,melanose_medium,IMG20250802100932.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802100948.png,melanose,melanose_small,IMG20250802100948.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802100957.png,healthy,healthy_green,IMG20250802100957.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101013.png,healthy,healthy_yellowish,IMG20250802101013.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802101037.png,melanose,melanose_medium,IMG20250802101037.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802101051.png,melanose,melanose_medium,IMG20250802101051.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101122.png,melanose,melanose_small,IMG20250802101122.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101146.png,healthy,healthy_yellowish,IMG20250802101146.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101149.png,healthy,healthy_yellowish,IMG20250802101149.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101210.png,healthy,healthy_yellowish,IMG20250802101210.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101220.png,melanose,melanose_small,IMG20250802101220.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101332.png,healthy,healthy_yellowish,IMG20250802101332.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250802101340.png,mites,mites_scrapes,IMG20250802101340.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802101347.png,blackspot,blackspot_medium,IMG20250802101347.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101351.png,blackspot,blackspot_small,IMG20250802101351.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101404.png,blackspot,blackspot_small,IMG20250802101404.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101416.png,melanose,melanose_small,IMG20250802101416.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101424.png,blackspot,blackspot_small,IMG20250802101424.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101438.png,blackspot,blackspot_small,IMG20250802101438.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802101459.png,healthy,healthy_pale,IMG20250802101459.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101516.png,healthy,healthy_yellowish,IMG20250802101516.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802101524.png,healthy,healthy_pale,IMG20250802101524.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802101532.png,healthy,healthy_yellowish,IMG20250802101532.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802101539.png,melanose,melanose_medium,IMG20250802101539.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802101549.png,healthy,healthy_pale,IMG20250802101549.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802101557.png,melanose,melanose_medium,IMG20250802101557.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101618.png,blackspot,blackspot_small,IMG20250802101618.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101620.png,blackspot,blackspot_small,IMG20250802101620.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101622.png,blackspot,blackspot_small,IMG20250802101622.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101625.png,blackspot,blackspot_small,IMG20250802101625.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101647.png,melanose,melanose_small,IMG20250802101647.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101710.png,blackspot,blackspot_small,IMG20250802101710.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802101715.png,blackspot,blackspot_medium,IMG20250802101715.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101734.png,healthy,healthy_green,IMG20250802101734.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101743.png,healthy,healthy_green,IMG20250802101743.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101752.png,melanose,melanose_small,IMG20250802101752.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101758.png,melanose,melanose_small,IMG20250802101758.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101807.png,healthy,healthy_green,IMG20250802101807.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101817.png,melanose,melanose_small,IMG20250802101817.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101819.png,healthy,healthy_green,IMG20250802101819.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802101821.png,melanose,melanose_small,IMG20250802101821.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802101826.png,melanose,melanose_medium,IMG20250802101826.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802101835.png,blackspot,blackspot_small,IMG20250802101835.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101842.png,healthy,healthy_green,IMG20250802101842.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802101901.png,blackspot,blackspot_medium,IMG20250802101901.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802101905.png,blackspot,blackspot_medium,IMG20250802101905.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802101914.png,healthy,healthy_green,IMG20250802101914.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802101926.png,blackspot,blackspot_medium,IMG20250802101926.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250802102006.png,borer,borer_rotated_view,IMG20250802102006.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250802102010.png,borer,borer_rotated_view,IMG20250802102010.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250802102014.png,borer,borer_rotated_view,IMG20250802102014.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250802102021.png,mites,mites_side_patch,IMG20250802102021.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250802102026.png,mites,mites_side_patch,IMG20250802102026.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250802102032.png,mites,mites_browned_skin,IMG20250802102032.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250802102041.png,mites,mites_browned_skin,IMG20250802102041.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250802102045.png,mites,mites_browned_skin,IMG20250802102045.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802102101.png,blackspot,blackspot_medium,IMG20250802102101.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250802102124.png,mites,mites_scrapes,IMG20250802102124.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102138.png,blackspot,blackspot_small,IMG20250802102138.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102213.png,blackspot,blackspot_small,IMG20250802102213.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102216.png,blackspot,blackspot_small,IMG20250802102216.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802102254.png,melanose,melanose_small,IMG20250802102254.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802102303.png,healthy,healthy_yellowish,IMG20250802102303.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802102309.png,healthy,healthy_green,IMG20250802102309.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102313.png,blackspot,blackspot_small,IMG20250802102313.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802102326.png,healthy,healthy_pale,IMG20250802102326.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802102332.png,healthy,healthy_pale,IMG20250802102332.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802102339.png,healthy,healthy_pale,IMG20250802102339.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802102356.png,melanose,melanose_small,IMG20250802102356.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802102401.png,healthy,healthy_yellowish,IMG20250802102401.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102408.png,blackspot,blackspot_small,IMG20250802102408.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802102412.png,healthy,healthy_yellowish,IMG20250802102412.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802102500.png,melanose,melanose_small,IMG20250802102500.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802102506.png,blackspot,blackspot_small,IMG20250802102506.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802102612.png,melanose,melanose_medium,IMG20250802102612.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802102623.png,melanose,melanose_small,IMG20250802102623.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802102655.png,melanose,melanose_small,IMG20250802102655.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802102949.png,borer,borer_multiple_holes,IMG20250802102949.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250802102959.png,borer,borer_large_hole,IMG20250802102959.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802103041.png,borer,borer_multiple_holes,IMG20250802103041.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802103054.png,borer,borer_multiple_holes,IMG20250802103054.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802103102.png,borer,borer_multiple_holes,IMG20250802103102.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103133.png,healthy,healthy_green,IMG20250802103133.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802103209.png,melanose,melanose_small,IMG20250802103209.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103227.png,healthy,healthy_green,IMG20250802103227.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802103241.png,melanose,melanose_small,IMG20250802103241.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103457.png,healthy,healthy_green,IMG20250802103457.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103504.png,blackspot,blackspot_small,IMG20250802103504.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802103510.png,blackspot,blackspot_medium,IMG20250802103510.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103523.png,blackspot,blackspot_small,IMG20250802103523.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103529.png,healthy,healthy_pale,IMG20250802103529.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103539.png,blackspot,blackspot_small,IMG20250802103539.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103542.png,blackspot,blackspot_small,IMG20250802103542.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103546.png,healthy,healthy_pale,IMG20250802103546.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103558.png,blackspot,blackspot_small,IMG20250802103558.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103606.png,blackspot,blackspot_small,IMG20250802103606.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802103615.png,healthy,healthy_yellowish,IMG20250802103615.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103624.png,healthy,healthy_pale,IMG20250802103624.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103634.png,healthy,healthy_green,IMG20250802103634.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802103649.png,blackspot,blackspot_medium,IMG20250802103649.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103657.png,healthy,healthy_pale,IMG20250802103657.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103702.png,blackspot,blackspot_small,IMG20250802103702.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103706.png,healthy,healthy_pale,IMG20250802103706.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103717.png,blackspot,blackspot_small,IMG20250802103717.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802103751.png,melanose,melanose_small,IMG20250802103751.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103756.png,blackspot,blackspot_small,IMG20250802103756.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103819.png,healthy,healthy_green,IMG20250802103819.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103832.png,blackspot,blackspot_small,IMG20250802103832.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103837.png,blackspot,blackspot_small,IMG20250802103837.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103842.png,blackspot,blackspot_small,IMG20250802103842.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802103852.png,healthy,healthy_yellowish,IMG20250802103852.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103909.png,healthy,healthy_green,IMG20250802103909.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802103912.png,healthy,healthy_green,IMG20250802103912.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250802103919.png,healthy,healthy_pale,IMG20250802103919.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103926.png,blackspot,blackspot_small,IMG20250802103926.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103930.png,blackspot,blackspot_small,IMG20250802103930.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802103947.png,blackspot,blackspot_small,IMG20250802103947.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104000.png,melanose,melanose_small,IMG20250802104000.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104010.png,blackspot,blackspot_small,IMG20250802104010.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104031.png,melanose,melanose_medium,IMG20250802104031.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104040.png,melanose,melanose_medium,IMG20250802104040.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802104047.png,healthy,healthy_green,IMG20250802104047.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104051.png,blackspot,blackspot_small,IMG20250802104051.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104105.png,blackspot,blackspot_small,IMG20250802104105.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802104108.png,healthy,healthy_green,IMG20250802104108.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104118.png,blackspot,blackspot_small,IMG20250802104118.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104139.png,melanose,melanose_small,IMG20250802104139.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104207.png,melanose,melanose_small,IMG20250802104207.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104222.png,melanose,melanose_medium,IMG20250802104222.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802104245.png,healthy,healthy_green,IMG20250802104245.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250802104304.png,blackspot,blackspot_medium,IMG20250802104304.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104329.png,blackspot,blackspot_small,IMG20250802104329.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104348.png,melanose,melanose_medium,IMG20250802104348.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104351.png,melanose,melanose_medium,IMG20250802104351.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802104357.png,healthy,healthy_green,IMG20250802104357.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104406.png,blackspot,blackspot_small,IMG20250802104406.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104411.png,melanose,melanose_small,IMG20250802104411.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104434.png,melanose,melanose_small,IMG20250802104434.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250802104459.png,mites,mites_scrapes,IMG20250802104459.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104513.png,melanose,melanose_medium,IMG20250802104513.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802104540.png,melanose,melanose_medium,IMG20250802104540.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104641.png,blackspot,blackspot_small,IMG20250802104641.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104708.png,melanose,melanose_small,IMG20250802104708.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802104808.png,healthy,healthy_yellowish,IMG20250802104808.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250802104856.png,anthracnose,anthrac_yellowing_skin,IMG20250802104856.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250802104900.png,anthracnose,anthrac_yellowing_skin,IMG20250802104900.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250802104905.png,anthracnose,anthrac_yellowing_skin,IMG20250802104905.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802104918.png,melanose,melanose_small,IMG20250802104918.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802104926.png,blackspot,blackspot_small,IMG20250802104926.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_scrapes\IMG20250802105332.png,mites,mites_scrapes,IMG20250802105332.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802105351.png,healthy,healthy_green,IMG20250802105351.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250802105431.png,blackspot,blackspot_small,IMG20250802105431.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_small_hole\IMG20250802105701.png,borer,borer_small_hole,IMG20250802105701.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802105706.png,borer,borer_multiple_holes,IMG20250802105706.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802105712.png,borer,borer_multiple_holes,IMG20250802105712.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802105732.png,borer,borer_multiple_holes,IMG20250802105732.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802105816.png,borer,borer_multiple_holes,IMG20250802105816.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250802105823.png,borer,borer_large_hole,IMG20250802105823.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250802105835.png,borer,borer_multiple_holes,IMG20250802105835.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250802105845.png,borer,borer_large_hole,IMG20250802105845.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802105906.png,melanose,melanose_small,IMG20250802105906.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250802105933.png,melanose,melanose_small,IMG20250802105933.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250802105956.png,melanose,melanose_medium,IMG20250802105956.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250802110026.png,healthy,healthy_yellowish,IMG20250802110026.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802110038.png,healthy,healthy_green,IMG20250802110038.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_green\IMG20250802110049.png,healthy,healthy_green,IMG20250802110049.png,train
