augpath,source,augment_index,class,infraclass
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103832_aug494.jpg,IMG20250802103832.png,494,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837.jpg,IMG20250802103837.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug31.jpg,IMG20250802103837.png,31,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug148.jpg,IMG20250802103837.png,148,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug213.jpg,IMG20250802103837.png,213,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug359.jpg,IMG20250802103837.png,359,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug475.jpg,IMG20250802103837.png,475,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103837_aug496.jpg,IMG20250802103837.png,496,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842.jpg,IMG20250802103842.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842_aug97.jpg,IMG20250802103842.png,97,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842_aug134.jpg,IMG20250802103842.png,134,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842_aug215.jpg,IMG20250802103842.png,215,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842_aug328.jpg,IMG20250802103842.png,328,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103842_aug413.jpg,IMG20250802103842.png,413,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852.jpg,IMG20250802103852.png,0,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug19.jpg,IMG20250802103852.png,19,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug40.jpg,IMG20250802103852.png,40,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug51.jpg,IMG20250802103852.png,51,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug81.jpg,IMG20250802103852.png,81,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug103.jpg,IMG20250802103852.png,103,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug137.jpg,IMG20250802103852.png,137,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug157.jpg,IMG20250802103852.png,157,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_yellowish\IMG20250802103852_aug179.jpg,IMG20250802103852.png,179,healthy,healthy_yellowish
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909.jpg,IMG20250802103909.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug41.jpg,IMG20250802103909.png,41,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug55.jpg,IMG20250802103909.png,55,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug152.jpg,IMG20250802103909.png,152,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug161.jpg,IMG20250802103909.png,161,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug221.jpg,IMG20250802103909.png,221,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug284.jpg,IMG20250802103909.png,284,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103909_aug340.jpg,IMG20250802103909.png,340,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912.jpg,IMG20250802103912.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug6.jpg,IMG20250802103912.png,6,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug93.jpg,IMG20250802103912.png,93,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug119.jpg,IMG20250802103912.png,119,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug207.jpg,IMG20250802103912.png,207,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug216.jpg,IMG20250802103912.png,216,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802103912_aug298.jpg,IMG20250802103912.png,298,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919.jpg,IMG20250802103919.png,0,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug26.jpg,IMG20250802103919.png,26,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug103.jpg,IMG20250802103919.png,103,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug139.jpg,IMG20250802103919.png,139,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug160.jpg,IMG20250802103919.png,160,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug217.jpg,IMG20250802103919.png,217,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_pale\IMG20250802103919_aug274.jpg,IMG20250802103919.png,274,healthy,healthy_pale
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926.jpg,IMG20250802103926.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug77.jpg,IMG20250802103926.png,77,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug112.jpg,IMG20250802103926.png,112,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug257.jpg,IMG20250802103926.png,257,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug329.jpg,IMG20250802103926.png,329,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug485.jpg,IMG20250802103926.png,485,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103926_aug489.jpg,IMG20250802103926.png,489,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930.jpg,IMG20250802103930.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug37.jpg,IMG20250802103930.png,37,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug122.jpg,IMG20250802103930.png,122,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug242.jpg,IMG20250802103930.png,242,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug381.jpg,IMG20250802103930.png,381,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug403.jpg,IMG20250802103930.png,403,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103930_aug508.jpg,IMG20250802103930.png,508,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947.jpg,IMG20250802103947.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug67.jpg,IMG20250802103947.png,67,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug153.jpg,IMG20250802103947.png,153,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug214.jpg,IMG20250802103947.png,214,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug368.jpg,IMG20250802103947.png,368,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug455.jpg,IMG20250802103947.png,455,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802103947_aug487.jpg,IMG20250802103947.png,487,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104000.jpg,IMG20250802104000.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104000_aug7.jpg,IMG20250802104000.png,7,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104000_aug232.jpg,IMG20250802104000.png,232,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104000_aug311.jpg,IMG20250802104000.png,311,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010.jpg,IMG20250802104010.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug1.jpg,IMG20250802104010.png,1,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug103.jpg,IMG20250802104010.png,103,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug202.jpg,IMG20250802104010.png,202,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug376.jpg,IMG20250802104010.png,376,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug394.jpg,IMG20250802104010.png,394,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104010_aug503.jpg,IMG20250802104010.png,503,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031.jpg,IMG20250802104031.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031_aug34.jpg,IMG20250802104031.png,34,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031_aug111.jpg,IMG20250802104031.png,111,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031_aug157.jpg,IMG20250802104031.png,157,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031_aug264.jpg,IMG20250802104031.png,264,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104031_aug273.jpg,IMG20250802104031.png,273,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104040.jpg,IMG20250802104040.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104040_aug38.jpg,IMG20250802104040.png,38,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104040_aug109.jpg,IMG20250802104040.png,109,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104040_aug190.jpg,IMG20250802104040.png,190,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104040_aug230.jpg,IMG20250802104040.png,230,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047.jpg,IMG20250802104047.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug8.jpg,IMG20250802104047.png,8,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug80.jpg,IMG20250802104047.png,80,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug127.jpg,IMG20250802104047.png,127,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug197.jpg,IMG20250802104047.png,197,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug261.jpg,IMG20250802104047.png,261,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104047_aug267.jpg,IMG20250802104047.png,267,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051.jpg,IMG20250802104051.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051_aug89.jpg,IMG20250802104051.png,89,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051_aug101.jpg,IMG20250802104051.png,101,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051_aug217.jpg,IMG20250802104051.png,217,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051_aug294.jpg,IMG20250802104051.png,294,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104051_aug446.jpg,IMG20250802104051.png,446,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105.jpg,IMG20250802104105.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug74.jpg,IMG20250802104105.png,74,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug109.jpg,IMG20250802104105.png,109,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug275.jpg,IMG20250802104105.png,275,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug353.jpg,IMG20250802104105.png,353,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug429.jpg,IMG20250802104105.png,429,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104105_aug502.jpg,IMG20250802104105.png,502,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108.jpg,IMG20250802104108.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug53.jpg,IMG20250802104108.png,53,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug76.jpg,IMG20250802104108.png,76,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug107.jpg,IMG20250802104108.png,107,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug173.jpg,IMG20250802104108.png,173,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug222.jpg,IMG20250802104108.png,222,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104108_aug317.jpg,IMG20250802104108.png,317,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118.jpg,IMG20250802104118.png,0,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug82.jpg,IMG20250802104118.png,82,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug182.jpg,IMG20250802104118.png,182,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug199.jpg,IMG20250802104118.png,199,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug315.jpg,IMG20250802104118.png,315,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug456.jpg,IMG20250802104118.png,456,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_small\IMG20250802104118_aug509.jpg,IMG20250802104118.png,509,blackspot,blackspot_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104139.jpg,IMG20250802104139.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104139_aug26.jpg,IMG20250802104139.png,26,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104139_aug252.jpg,IMG20250802104139.png,252,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104139_aug368.jpg,IMG20250802104139.png,368,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104207.jpg,IMG20250802104207.png,0,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104207_aug66.jpg,IMG20250802104207.png,66,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104207_aug176.jpg,IMG20250802104207.png,176,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_small\IMG20250802104207_aug397.jpg,IMG20250802104207.png,397,melanose,melanose_small
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104222.jpg,IMG20250802104222.png,0,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104222_aug51.jpg,IMG20250802104222.png,51,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104222_aug90.jpg,IMG20250802104222.png,90,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104222_aug178.jpg,IMG20250802104222.png,178,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\melanose\melanose_medium\IMG20250802104222_aug236.jpg,IMG20250802104222.png,236,melanose,melanose_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245.jpg,IMG20250802104245.png,0,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug37.jpg,IMG20250802104245.png,37,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug79.jpg,IMG20250802104245.png,79,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug148.jpg,IMG20250802104245.png,148,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug210.jpg,IMG20250802104245.png,210,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug262.jpg,IMG20250802104245.png,262,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug280.jpg,IMG20250802104245.png,280,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\healthy\healthy_green\IMG20250802104245_aug321.jpg,IMG20250802104245.png,321,healthy,healthy_green
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304.jpg,IMG20250802104304.png,0,blackspot,blackspot_medium
C:\Users\giant\Projects\pomelo-disease-classification\models\outputs\mobv2_20251103132122\augments\blackspot\blackspot_medium\IMG20250802104304_aug18.jpg,IMG20250802104304.png,18,blackspot,blackspot_medium
