Name,Class,Status,Mask Index Override,X Point Override,Y Point Override,Debug
IMG20250802111055,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111100,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111139,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111146,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111202,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111238,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111258,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111303,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111330,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111335,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111349,Borer,Incorrect,,,,FALSE
IMG20250802111718,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111723,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111727,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111751,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111756,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111831,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111836,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111842,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111846,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111915,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111924,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111929,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111934,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112002,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112014,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112039,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112120,Mites,Processed,,,,FALSE
IMG20250802112157,Mites,Processed,,,,FALSE
IMG20250802112202,Mites,Processed,,,,FALSE
IMG20250802112206,Mites,Processed,,,,FALSE
IMG20250802112212,Mites,Processed,,,,FALSE
IMG20250802112220,Mites,Processed,,,,FALSE
IMG20250802112224,Mites,Processed,,,,FALSE
IMG20250802112227,Mites,Processed,,,,FALSE
IMG20250802112234,Mites,Processed,,,,FALSE
IMG20250802112257,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112324,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112352,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112410,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112428,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112449,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112455,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112505,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112523,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112538,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112553,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112602,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112631,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112639,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112648,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112710,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112715,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112731,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112734,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112806,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112811,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112815,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112821,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112830,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112841,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112901,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112910,Unlabeled,Unprocessed,,,,FALSE
IMG20250802112920,Unlabeled,Unprocessed,,,,FALSE
